molecule_chembl_id,target_chembl_id,canonical_smiles,standard_value_nM
CHEMBL1241774,CHEMBL203,CC(C)n1nc(-c2ccc3nccnc3c2)c2c(N)ncnc21,18000.0
CHEMBL79531,CHEMBL203,O=C(O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)O)[nH]c2ccccc12,18000.0
CHEMBL1242381,CHEMBL203,COc1ccc(-c2nn(C[C@@H](C)CO)c3ncnc(N)c23)cc1OC,18000.0
CHEMBL1242209,CHEMBL203,Cc1ccc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc2n1,18000.0
CHEMBL1242469,CHEMBL203,N#CCCCn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,18000.0
CHEMBL83838,CHEMBL203,COC(=O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,18000.0
CHEMBL3237938,CHEMBL203,Cc1nn(-c2ccccc2)c(Cl)c1C1C(C#N)=C(N)N(c2cccnc2)C2=C1C(=O)CCC2,18020.0
CHEMBL589413,CHEMBL203,CCCCN(Cc1cccc(Cl)c1O)C(=S)Nc1ccccc1,18120.0
CHEMBL1945645,CHEMBL203,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Cl)nc1,18150.0
CHEMBL595757,CHEMBL203,COc1ccccc1C(Cc1coc2nc(N)nc(N)c12)C(C)C,18200.0
CHEMBL4470214,CHEMBL203,Cc1ccc(-n2cc(NC(=O)c3ccc(NS(=O)(=O)c4ccccc4)cc3)cn2)cc1,18260.0
CHEMBL3098313,CHEMBL203,CN(C)S(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc4c(cc23)OCO4)cc1,18300.0
CHEMBL3325472,CHEMBL203,N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,18300.0
CHEMBL1173249,CHEMBL203,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,18350.0
CHEMBL1828876,CHEMBL203,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Br)cc2)cc1,18350.0
CHEMBL1173816,CHEMBL203,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,18450.0
CHEMBL48760,CHEMBL203,CC(C)c1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,18500.0
CHEMBL2316156,CHEMBL203,COc1ccc(/C=C2\CCC/C(=C\c3cc(OC)cc(OC)c3)C2=O)cc1,18600.0
CHEMBL118109,CHEMBL203,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,18600.0
CHEMBL3982407,CHEMBL203,COc1cc(/C=C2\CCCCC2=O)cc(OC)c1,18670.0
CHEMBL4459564,CHEMBL203,O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,18690.0
CHEMBL1829273,CHEMBL203,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(F)cc1,18720.0
CHEMBL145266,CHEMBL203,COc1cc(/C=C(\C#N)C(=O)NCCCCNC(=O)/C(C#N)=C/c2cc(OC)c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,19000.0
CHEMBL3353396,CHEMBL203,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)[C@H](C)N)CC1,19000.0
CHEMBL87746,CHEMBL203,COc1c(Br)cc(/C=C2\C(=O)Nc3ccccc32)cc1C(C)(C)C,19000.0
CHEMBL1241271,CHEMBL203,Cc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,19000.0
CHEMBL141238,CHEMBL203,Cc1cc(C)c(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,19054.61
CHEMBL1830264,CHEMBL203,NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccccc1,19120.0
CHEMBL147112,CHEMBL203,COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1[nH]cc(CCC(=O)O)c1C,19200.0
CHEMBL589832,CHEMBL203,O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccc(N(CCCl)CCCl)cc1,19260.0
CHEMBL86326,CHEMBL203,COc1ccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1C(C)(C)C,19300.0
CHEMBL385292,CHEMBL203,COc1cc2c(cc1OC)Sc1ncnc(Oc3cccc(Cl)c3F)c1NC2,19300.0
CHEMBL2335013,CHEMBL203,Nc1nc(Nc2cccc(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,19300.0
CHEMBL591051,CHEMBL203,O=C1CSC(N/N=C/c2cccc(O)c2)=N1,19320.0
CHEMBL1171822,CHEMBL203,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(C)cc1,19320.0
CHEMBL592224,CHEMBL203,Cc1cc(C)c(O)c(CN(Cc2ccc(F)cc2)C(=S)Nc2ccccc2)c1,19410.0
CHEMBL2047242,CHEMBL203,Nc1nc2c(c(Nc3cccc(Cl)c3)n1)-c1ccccc1C2,19600.0
CHEMBL1821879,CHEMBL203,Cc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,19640.0
CHEMBL1830130,CHEMBL203,Cc1cccc(NC(=O)/C=C/c2ccccc2)c1,19690.0
CHEMBL1173022,CHEMBL203,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Cl)cc1,19730.0
CHEMBL1956886,CHEMBL203,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)c(Cl)c3)[nH]c2n1,19770.0
CHEMBL1945453,CHEMBL203,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccnc1Cl,19830.0
CHEMBL1821887,CHEMBL203,COc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,19830.0
CHEMBL2335379,CHEMBL203,C#Cc1cccc(Nc2nc(N)nc3[nH]c(CCc4ccccn4)cc23)c1,19900.0
CHEMBL4073198,CHEMBL203,COCCn1cc(NC(=O)c2csc(-c3nncn3C(C)C)n2)cn1,19952.62
CHEMBL1642655,CHEMBL203,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,19952.62
CHEMBL66787,CHEMBL203,COc1ccc(CCc2cnc3cc(OC)c(OC)cc3c2)cc1,20000.0
CHEMBL4463000,CHEMBL203,CC(=O)N[C@@H]1CCN(c2cc3c(NC(C)c4ccc(-c5ccccc5CN(C)C)s4)nc(C)nc3cn2)C1,20000.0
CHEMBL4518667,CHEMBL203,C=C(C)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,20000.0
CHEMBL4437709,CHEMBL203,CC(=O)N[C@H]1CCN(c2cc3c(NC(C)c4ccc(-c5ccccc5CN(C)C)s4)nc(C)nc3cn2)C1,20000.0
CHEMBL4548556,CHEMBL203,C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,20000.0
CHEMBL486400,CHEMBL203,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,20000.0
CHEMBL132907,CHEMBL203,COC(=O)c1cc(NCc2ccccc2O)ccc1O,20000.0
CHEMBL4534715,CHEMBL203,Cc1nc(NC(C)c2ccc(-c3ccccc3CN(C)C)s2)c2cc(N3CC(NC(=O)CN4CCOCC4)C3)ncc2n1,20000.0
CHEMBL4454172,CHEMBL203,CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,20000.0
CHEMBL4460981,CHEMBL203,CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OCc6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,20000.0
CHEMBL168,CHEMBL203,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,20000.0
CHEMBL69378,CHEMBL203,c1cc(-c2cnc3cc4c(cc3c2)OCO4)cs1,20000.0
CHEMBL4554092,CHEMBL203,CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccc([N+](=O)[O-])cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,20000.0
CHEMBL4456487,CHEMBL203,C=CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)OCCCCO[N+](=O)[O-])CC[C@]23C)C1(C)C,20000.0
CHEMBL4470692,CHEMBL203,CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)/C=C/c6ccc7c(c6)OCO7)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,20000.0
CHEMBL3740802,CHEMBL203,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3c[nH]c4ccccc34)ncc2Cl)c1,20000.0
CHEMBL66643,CHEMBL203,COc1cc2cc(-c3ccsc3)cnc2cc1OC,20000.0
CHEMBL236384,CHEMBL203,N#Cc1cnc2cnc(NCc3cccnc3)cc2c1NC1CCCCCC1,20000.0
CHEMBL66107,CHEMBL203,COc1cc2cc(-c3cc(OC)c(OC)c(OC)c3)cnc2cc1OC,20000.0
CHEMBL66101,CHEMBL203,COc1ccc(/C=C/c2cnc3cc(OC)c(OC)cc3c2)cc1,20000.0
CHEMBL66502,CHEMBL203,COc1cc2cc(-c3ccc(N(C)C)cc3)cnc2cc1OC,20000.0
CHEMBL66705,CHEMBL203,COc1cc2cccnc2cc1OC,20000.0
CHEMBL542237,CHEMBL203,COc1cc2nc(Cl)nc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC.Cl,20000.0
CHEMBL307093,CHEMBL203,Fc1ccc2cc(-c3ccsc3)cnc2c1,20000.0
CHEMBL68401,CHEMBL203,COc1cc2cc(-c3ccc(F)cc3)cnc2cc1OC,20000.0
CHEMBL304336,CHEMBL203,COc1cc2cc(-c3cccs3)cnc2cc1OC,20000.0
CHEMBL68185,CHEMBL203,COc1ccc2cc(-c3ccsc3)cnc2c1,20000.0
CHEMBL129907,CHEMBL203,O=C(O)c1cccc(NCc2cc(O)ccc2O)c1,20000.0
CHEMBL130116,CHEMBL203,O=C(O)c1cccc(/N=C/c2cc(O)ccc2O)c1,20000.0
CHEMBL4462332,CHEMBL203,N#CN1CCC[C@@H](n2nc(-c3ccc(Oc4ncc(Cl)cc4F)cc3)c(C(N)=O)c2N)C1,20000.0
CHEMBL4456974,CHEMBL203,N#CN1CCC[C@@H](n2nc(-c3ccc(Oc4cccc(C(F)(F)F)n4)cc3)c(C(N)=O)c2N)C1,20000.0
CHEMBL66100,CHEMBL203,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1OC,20000.0
CHEMBL544836,CHEMBL203,COc1cc(Nc2ncnc3c(C)cc(C)cc23)cc(OC)c1OC.Cl,20000.0
CHEMBL303704,CHEMBL203,COc1cc2cc(-c3ccc(O)cc3)cnc2cc1OC,20000.0
CHEMBL130694,CHEMBL203,O=C(O)c1cc(/N=C/c2ccccc2O)ccc1O,20000.0
CHEMBL66981,CHEMBL203,COc1cc2cc(-c3ccc(O)nc3)cnc2cc1OC,20000.0
CHEMBL67424,CHEMBL203,COc1cc2cc(-c3ccc(F)c(F)c3)cnc2cc1OC,20000.0
CHEMBL4467637,CHEMBL203,Cc1nc(NC(C)c2ccc(-c3ccccc3CN(C)C)s2)c2cc(N3CCN(Cc4cccnc4)CC3)ncc2n1,20000.0
CHEMBL4442178,CHEMBL203,Cc1nc(NC(C)c2ccc(-c3ccccc3CN(C)C)s2)c2cc(OCCN(C)C)ncc2n1,20000.0
CHEMBL419248,CHEMBL203,COc1cc2cc(-c3ccccc3OC)cnc2cc1OC,20000.0
CHEMBL308466,CHEMBL203,COc1cccc(-c2cnc3cc(OC)c(OC)cc3c2)c1,20000.0
CHEMBL66924,CHEMBL203,COc1cc2cc(-c3cc(F)c(OC)c(F)c3)cnc2cc1OC,20000.0
CHEMBL69106,CHEMBL203,O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc[nH]1,20000.0
CHEMBL69709,CHEMBL203,Cc1cc(C)c(/C=C2\C(=O)N(C)c3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,20000.0
CHEMBL67059,CHEMBL203,COc1cc2cc(C#Cc3ccccc3)cnc2cc1OC,20000.0
CHEMBL68258,CHEMBL203,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(N3CCCCC3)c21,20000.0
CHEMBL304333,CHEMBL203,Cc1cc(C)c2cc(-c3ccsc3)cnc2c1,20000.0
CHEMBL66785,CHEMBL203,COc1cc2cc(C3CCCC3)cnc2cc1OC,20000.0
CHEMBL303184,CHEMBL203,COc1ccc2ncc(-c3ccsc3)cc2c1,20000.0
CHEMBL302491,CHEMBL203,COc1cc2cc(-c3cccc(F)c3)cnc2cc1OC,20000.0
CHEMBL303872,CHEMBL203,Cc1ccc(C)c2ncc(-c3ccsc3)cc12,20000.0
CHEMBL543429,CHEMBL203,COc1cc(Nc2ncnc3c(OC)c(OC)c(OC)cc23)cc(OC)c1OC.Cl,20000.0
CHEMBL66071,CHEMBL203,COc1cc(OC)c2cc(-c3ccsc3)cnc2c1,20000.0
CHEMBL4520788,CHEMBL203,CNCc1ccccc1-c1csc([C@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,20000.0
CHEMBL4535474,CHEMBL203,CNCc1ccccc1-c1csc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,20000.0
CHEMBL65850,CHEMBL203,COc1cc2cc(NCc3ccccc3)cnc2cc1OC,20000.0
CHEMBL66932,CHEMBL203,COc1cc2cc(OCc3ccccc3)cnc2cc1OC,20000.0
CHEMBL501368,CHEMBL203,N#C/C(=C\c1cc(O)ccc1O)C(=O)O,20000.0
CHEMBL302745,CHEMBL203,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)s1,20000.0
CHEMBL66786,CHEMBL203,COc1cc2cc(CCC3CCCCC3)cnc2cc1OC,20000.0
CHEMBL303037,CHEMBL203,COc1cc2cc(N)cnc2cc1OC,20000.0
CHEMBL66618,CHEMBL203,COc1cc2cc(C3=CCCC3)cnc2cc1OC,20000.0
CHEMBL488101,CHEMBL203,C[C@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@@H](C)C(=O)NCCN.Cl,20000.0
CHEMBL70149,CHEMBL203,COc1cc2cc(/C=C/c3ccccc3)cnc2cc1OC,20000.0
CHEMBL520839,CHEMBL203,CCOc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O,20000.0
CHEMBL430605,CHEMBL203,COc1ccc2cc(-c3c[nH]c4ccccc34)cnc2c1OC,20000.0
CHEMBL66063,CHEMBL203,COc1cc2cc(-c3ccccc3)cnc2cc1OC,20000.0
CHEMBL4436731,CHEMBL203,CSc1cc2c(N[C@H](C)c3ccc(F)cc3)nc(C)nc2cn1,20000.0
CHEMBL4545109,CHEMBL203,CCOc1cc2c(N[C@H](C)c3ccccc3)nc(C)nc2cn1,20000.0
CHEMBL4436932,CHEMBL203,CNCc1ccccc1-c1ccc(C(C)Nc2nc(C)nc3cnc(OCC4CCNC(=O)C4)cc23)s1,20000.0
CHEMBL4556876,CHEMBL203,CC(=O)NC1CCN(c2cc3c(NC(C)c4ccc(-c5ccccc5CN(C)C)s4)nc(C)nc3cn2)C1,20000.0
CHEMBL66329,CHEMBL203,COc1cc2cc(-c3ccc(-c4ccccc4)cc3)cnc2cc1OC,20000.0
CHEMBL4483765,CHEMBL203,CCCOc1cc2c(NC(C)c3ccc(-c4ccccc4CN(C)C)s3)nc(C)nc2cn1,20000.0
CHEMBL4591897,CHEMBL203,Cc1nc(NC(C)c2ccc(-c3ccccc3CN(C)C)s2)c2cc(N3CCNC(=O)C3)ncc2n1,20000.0
CHEMBL4445586,CHEMBL203,COCCOc1cc2c(N[C@H](C)c3ccc(F)cc3)nc(C)nc2cn1,20000.0
CHEMBL4532624,CHEMBL203,COc1cc2c(N[C@H](C)c3ccc(F)cc3)nc(C)nc2cn1,20000.0
CHEMBL69820,CHEMBL203,COc1cc2cc(-c3ccc(Cl)s3)cnc2cc1OC,20000.0
CHEMBL308210,CHEMBL203,COc1cc2cc(-c3ccc(OCc4ccccc4)cc3)cnc2cc1OC,20000.0
CHEMBL67170,CHEMBL203,COc1cc2cc(-c3ccc(OC)c([N+](=O)[O-])c3)cnc2cc1OC,20000.0
CHEMBL67219,CHEMBL203,COc1cc2cc(-c3ccc(C)cc3)cnc2cc1OC,20000.0
CHEMBL306234,CHEMBL203,COc1cc2cc(-c3sccc3Cl)cnc2cc1OC,20000.0
CHEMBL4456281,CHEMBL203,CCOc1cc2c(N[C@H](C)c3ccc(F)cc3)nc(C)nc2cn1,20000.0
CHEMBL70130,CHEMBL203,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1,20000.0
CHEMBL66612,CHEMBL203,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cn1,20000.0
CHEMBL67991,CHEMBL203,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)c(OC)c1,20000.0
CHEMBL59812,CHEMBL203,CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,20000.0
CHEMBL134439,CHEMBL203,CN(c1ccccc1)c1ncnc2ccc(Cl)cc12,20000.0
CHEMBL4060383,CHEMBL203,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccc4ccccc4c3)c12,20000.0
CHEMBL1271508,CHEMBL203,CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@@H](CO)c4ccccc4)c23)C1,20000.0
CHEMBL1272112,CHEMBL203,CCC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,20000.0
CHEMBL1272060,CHEMBL203,OC[C@@H](Nc1ncnc2sc3c(c12)CCNC3)c1ccccc1,20000.0
CHEMBL417740,CHEMBL203,COc1cc2cc(-c3ccc4ccccc4c3)cnc2cc1OC,20000.0
CHEMBL69585,CHEMBL203,COc1cc2cc(-c3ccc([N+](=O)[O-])cc3)cnc2cc1OC,20000.0
CHEMBL66718,CHEMBL203,Clc1cc2cc(-c3ccsc3)cnc2cc1Cl,20000.0
CHEMBL353879,CHEMBL203,CC(C)(C)ONC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,20000.0
CHEMBL65858,CHEMBL203,C(=C/c1cnc2ccccc2c1)\c1ccccc1,20000.0
CHEMBL66008,CHEMBL203,COc1cc2cc([N+](=O)[O-])cnc2cc1OC,20000.0
CHEMBL13354,CHEMBL203,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCOCC1,20000.0
CHEMBL430155,CHEMBL203,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCCN1CCN(C)CC1,20000.0
CHEMBL267293,CHEMBL203,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCn1cncn1,20000.0
CHEMBL542955,CHEMBL203,COc1ccc2ncnc(N(C)c3ccccc3)c2c1.Cl,20000.0
CHEMBL302545,CHEMBL203,COc1cc2cc(-c3c[nH]c4ccccc34)cnc2cc1OC,20000.0
CHEMBL309116,CHEMBL203,c1ccc2ncc(-c3c[nH]c4ccccc34)cc2c1,20000.0
CHEMBL274654,CHEMBL203,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,20000.0
CHEMBL291313,CHEMBL203,N#CC(C#N)=C1C(=O)Nc2ccc([N+](=O)[O-])cc21,20000.0
CHEMBL1683957,CHEMBL203,Cc1c(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)ncnc1-c1ccccc1,20000.0
CHEMBL63575,CHEMBL203,COc1cc2cc(C#CC3CCCCC3)cnc2cc1OC,20000.0
CHEMBL169081,CHEMBL203,COC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,20000.0
CHEMBL268731,CHEMBL203,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCc1ccncc1,20000.0
CHEMBL67436,CHEMBL203,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1F,20000.0
CHEMBL1269735,CHEMBL203,OCCNc1ncnc2sc3c(c12)CCCC3,20000.0
CHEMBL13976,CHEMBL203,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C,20000.0
CHEMBL141705,CHEMBL203,COCOc1cc(-c2ccccc2)ccc1-c1ccc(C(=O)OCC(C)CC(C)(C)C)cc1,20000.0
CHEMBL308879,CHEMBL203,COc1cc2cc(O)cnc2cc1OC,20000.0
CHEMBL133147,CHEMBL203,Cc1cc(C)c2ncnc(N(C)c3ccccc3)c2c1,20000.0
CHEMBL275117,CHEMBL203,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,20000.0
CHEMBL242208,CHEMBL203,CN(C)C(=O)c1cc(NCc2c[nH]cn2)cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc12,20000.0
CHEMBL67702,CHEMBL203,COc1cc2cc(-c3ccc(Cl)c(Cl)c3)cnc2cc1OC,20000.0
CHEMBL241989,CHEMBL203,N#Cc1cnc2c(C(F)(F)F)cc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1,20000.0
CHEMBL1242482,CHEMBL203,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccc(Br)cc2)cc1,20000.0
CHEMBL142420,CHEMBL203,CC(C)(C)c1cc(O)cc(-c2ccc(C(=O)O)cc2)c1,20000.0
CHEMBL141247,CHEMBL203,O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O,20000.0
CHEMBL66925,CHEMBL203,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1C,20000.0
CHEMBL13608,CHEMBL203,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1,20000.0
CHEMBL545302,CHEMBL203,COc1cc2c(N(C)c3ccccc3)ncnc2c(OC)c1OC.Cl,20000.0
CHEMBL1272005,CHEMBL203,OC[C@H](Nc1ncnc2sc3c(c12)CCCC3)c1ccccc1,20000.0
CHEMBL168425,CHEMBL203,CCOC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,20000.0
CHEMBL304310,CHEMBL203,c1ccc2ncc(-c3ccsc3)cc2c1,20000.0
CHEMBL131407,CHEMBL203,O=C(O)c1cc(NCc2ccccc2O)ccc1O,20000.0
CHEMBL1173398,CHEMBL203,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1,20040.0
CHEMBL1945444,CHEMBL203,O=C(NS(=O)(=O)c1ccccc1)c1cncc(Br)c1,20190.0
CHEMBL147880,CHEMBL203,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCC(CC2CCC(NC(=O)/C(C#N)=C/c3ccc(O)c(O)c3)CC2)CC1,20300.0
CHEMBL1630578,CHEMBL203,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,20397.0
CHEMBL1830265,CHEMBL203,NC(=S)N/N=C(/C=C/c1ccc(Cl)cc1)c1ccccc1,20480.0
CHEMBL1241943,CHEMBL203,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1,20500.0
CHEMBL1173023,CHEMBL203,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Br)cc1,20610.0
CHEMBL4096329,CHEMBL203,COc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1,20800.0
CHEMBL2316152,CHEMBL203,COc1cc(/C=C2\CCC/C(=C\c3ccccc3OC)C2=O)cc(OC)c1,20800.0
CHEMBL1641991,CHEMBL203,CCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,20800.0
CHEMBL1172878,CHEMBL203,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1Cl,20810.0
CHEMBL423159,CHEMBL203,COC(=O)c1cc(NCc2cccc(O)c2)ccc1O,21000.0
CHEMBL79808,CHEMBL203,COC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)OC)[nH]c2ccccc12,21000.0
CHEMBL459729,CHEMBL203,Cc1cc(C2CCN(CCCF)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12,21000.0
CHEMBL1242661,CHEMBL203,CCOc1ccc2cc(-c3nn(C)c4ncnc(N)c34)ccc2c1,21000.0
CHEMBL3628816,CHEMBL203,Clc1ccc2c(c1)SCc1cnc(Nc3ccccc3)nc1-2,21180.0
CHEMBL160207,CHEMBL203,CN(C)C(=O)c1c(SSc2c(C(=O)N(C)C)c3ccccc3n2C)n(C)c2ccccc12,21200.0
CHEMBL1829274,CHEMBL203,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Cl)cc1,21280.0
CHEMBL2437473,CHEMBL203,COc1ccc(Nc2ncc3ncc(=O)n(-c4cccc(N)c4)c3n2)cc1,21280.0
CHEMBL3746387,CHEMBL203,COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,21310.0
CHEMBL111443,CHEMBL203,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,21379.62
CHEMBL1171638,CHEMBL203,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1Cl,21480.0
CHEMBL1821888,CHEMBL203,Oc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,21520.0
CHEMBL1945646,CHEMBL203,Cc1ccc(C(=O)NS(=O)(=O)c2ccccc2)c(Cl)n1,21560.0
CHEMBL3628817,CHEMBL203,COc1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2SC3)cc1,21560.0
CHEMBL215520,CHEMBL203,COc1cc2c(cc1OC)Sc1ncnc(Oc3cccc(Br)c3)c1NC2,21700.0
CHEMBL600048,CHEMBL203,Cc1cccc(CN(Cc2ccc(F)cc2)C(=O)Nc2ccccc2)c1O,21710.0
CHEMBL347074,CHEMBL203,Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2cc(-c3ccccc3)ccc21,21800.0
