molecule_chembl_id,canonical_smiles,standard_value_nM
CHEMBL4280211,COc1ccc2nc(-c3ccc(N/C=C\C(=O)c4cc(OC)c(OC)c(OC)c4)c(C)c3)sc2c1,10030.0
CHEMBL1813351,CC(C)=CCCc1c(C)ccc2c1C(=O)C=C(C(C)C)C2=O,10180.0
CHEMBL1795425,COc1ccc(-c2nnc(C3CCNCC3)s2)cc1OC1CCCC1,10200.0
CHEMBL2035490,CC(=O)Oc1ccc2[se]n(CCn3[se]c4ccc(OC(C)=O)cc4c3=O)c(=O)c2c1,10230.0
CHEMBL1254409,COc1ccc(-c2noc(-c3cc4cc(F)ccc4[nH]3)n2)cc1,10300.0
CHEMBL4283663,COc1cc(OC)c2sc(-c3ccc(N/C=C\C(=O)c4cc(OC)c(OC)c([N+](=O)[O-])c4)c(C)c3)nc2c1,10400.0
CHEMBL169,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,10400.0
CHEMBL363535,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,10500.0
CHEMBL1023,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,10512.79
CHEMBL1933944,O=C(N/N=C\c1cn(Cc2ccc(Cl)cc2)c2cc(F)ccc12)c1c[nH]c2ccc(Br)cc12,10600.0
CHEMBL464155,C/C=C/C(=O)COC(=O)c1c(C)cc(O)cc1O,10600.0
CHEMBL207544,C#Cc1ncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1ccc2cnccc2c1,10800.0
CHEMBL4105231,Cc1nc(C)c(/C=C2\COC/C(=C\c3ccccc3Cl)C2=O)nc1C,10900.0
CHEMBL374848,C/C1=C\[C@H]2OC(=O)[C@@H](CN3CCCC3)[C@@H]2CC/C(C)=C/CC1,10900.0
CHEMBL363845,COc1cccc2c(=O)c3c(O)cc4c(c3oc12)[C@@H]1OC[C@]2(CO2)[C@@H]1O4,10920.0
CHEMBL14130,O=[N+]([O-])c1ccc(O)cc1,10994.0
CHEMBL203173,CCN(CC)C(=O)c1ccc2c(NCCc3c[nH]c4ccccc34)c3ccccc3nc2c1,11000.0
CHEMBL512582,[N-]=[N+]=Nc1c(F)c(=O)[nH]c(=O)n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,11000.0
CHEMBL2069619,O=C(CCN1CCCC1)Nc1cccc(-n2cc(-c3ccc4ccc(-c5cn(-c6cccc(NC(=O)CCN7CCCC7)c6)nn5)cc4c3)nn2)c1,11000.0
CHEMBL473400,CC(C)NC(=N)c1ccc2nc(Nc3ncccn3)sc2c1.Cl.Cl,11000.0
CHEMBL487107,O=C(CCCCCCC(=O)Nc1cccc(-c2cnnn2CC(O)c2cccc(Br)c2)c1)NO,11000.0
CHEMBL245206,CCCCCc1ccc(-c2cc3cn(C/C=C4\OC(=O)C(OCc5ccccc5)=C4OCc4ccccc4)c(=O)nc3o2)cc1,11000.0
CHEMBL43064,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,11100.0
CHEMBL221556,COCOc1cc(C2=C(c3cc(OC)c(OC)c(OC)c3)/C(=N\O)CC2O[SiH2]C(C)(C)C)ccc1OC,11284.983448690942
CHEMBL2042025,CC1(C)C=Cc2c(ccc3c2[N+]([O-])=C2C3=C[C@@]34NC(=O)[C@]5(CCCN5C3=O)C[C@H]4C2(C)C)O1,11300.0
CHEMBL510251,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)Cc6c([nH]c7ccc(OC)cc67)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,11473.235093757841
CHEMBL4225152,COC(=O)c1cc(-c2ccc(-c3ccccc3)cc2)nc2ccccc12,11500.0
CHEMBL2035467,O=c1c2ccccc2[se]n1C1CCCCC1n1[se]c2ccccc2c1=O,11500.0
CHEMBL233318,Cn1cccc1-c1nc2cc(C3=NCCN3)ccc2[nH]1,11500.0
CHEMBL4293548,COc1cc(OC)c2sc(-c3ccc(N/C=C\C(=O)c4ccc(OC)c(O)c4)cc3)nc2c1,11600.0
CHEMBL2180981,N=C(N)NCCC[C@@H]1NC(=O)C[C@H]2NC(=O)[C@H](CNC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)N(Cc1ccc(CN)cc1)C2=O.O=C(O)C(F)(F)F,11600.0
CHEMBL4569822,COCOc1cc(OCOC)c(C(=O)/C=C/c2ccccc2)c(OCOC)c1,11800.0
CHEMBL4228850,Cc1c(F)c(=O)[nH]c(=O)n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,12000.0
CHEMBL2335965,CC1(C)CCc2cc(C(=O)/C=C/c3ccc(C#N)cc3)c3c(c2O1)CCC(C)(C)O3,12000.0
CHEMBL467792,CC(C)(C)OC(=O)Nc1ccc(-c2cc(C(=O)NCCCCC(=O)NO)no2)cc1,12000.0
CHEMBL473399,CC(C)NC(=N)c1ccc2nc(Nc3ccc(Cl)cn3)sc2c1.Cl.Cl,12000.0
CHEMBL4283524,COc1ccc2nc(-c3ccc(N/C=C\C(=O)c4cc(OC)c(OC)c([N+](=O)[O-])c4)c(C)c3)sc2c1,12000.0
CHEMBL383541,N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,12000.0
CHEMBL200800,CN(C)CC/N=C1\C=C(O)c2[nH]c(-c3ccccc3)nc2C1=O,12000.0
CHEMBL510220,N#Cc1cnc2[nH]c(=O)c3sc4ccccc4c3c2c1,12000.0
CHEMBL4084997,O=C(c1ccccc1)c1c(-c2ccccc2)sc2c1CCCCC2,12030.0
CHEMBL192424,COc1cccc2c(=O)c3c(O)cc4c(c3oc12)[C@@H]1OC[C@](O)(CO)[C@@H]1O4,12260.0
CHEMBL1255721,C=C(CBr)C(=O)OC,12260.0
CHEMBL56226,Oc1ccc(F)cc1,12385.0
CHEMBL4091333,C=C1C(=O)OC(CCCCCCCC)C1CCO,12400.0
CHEMBL4215183,CCc1c(C(=O)NC(CO)Cc2ccccc2)[nH]c2ccc(Cl)cc12,12500.0
CHEMBL2069710,CCN(CC)CCC(=O)Nc1ccc(-n2cc(-c3ccc4ccc(-c5cn(-c6ccc(NC(=O)CCN(CC)CC)cc6)nn5)cc4c3)nn2)cc1,12500.0
CHEMBL4546479,O=C(/C=C/c1ccccc1)c1ccc(NC(=O)c2cc3cc4ccccc4nc3s2)cc1,12500.0
CHEMBL1440413,O=C(c1ccco1)N1CCN(Cc2cc(=O)c(OCc3ccccc3)co2)CC1,12500.0
CHEMBL498833,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)Cc6c([nH]c7ccccc67)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,12694.442865533641
CHEMBL4291963,COc1cc(OC)c2sc(-c3ccc(N/C=C\C(=O)c4cc(OC)c(OC)c([N+](=O)[O-])c4)cc3)nc2c1,12700.0
CHEMBL2137530,c1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c2c1,12833.01
CHEMBL373564,C/C1=C\[C@H]2OC(=O)[C@@H](CN3CCCCC3)[C@@H]2CC/C(C)=C/CC1,12900.0
CHEMBL3215645,Cl.Cl.N=C(N)c1ccc(C(=O)Nc2cccc(NC(=O)c3ccc(C(=N)N)cc3)n2)cc1,13000.0
CHEMBL397899,CCCCc1ccc(-c2cc3cn(C/C=C4\OC(=O)C(OCc5ccccc5)=C4OCc4ccccc4)c(=O)nc3o2)cc1,13000.0
CHEMBL443227,CCCCCC#Cc1cn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O,13000.0
CHEMBL1254064,Oc1ccc2[nH]c(-c3nc(-c4ccccc4)no3)cc2c1,13000.0
CHEMBL244984,O=C1O/C(=C\Cn2cc(C#Cc3ccc(Br)cc3)c(=O)[nH]c2=O)C(OCc2ccccc2)=C1OCc1ccccc1,13000.0
CHEMBL3216311,Cl.Cl.N=C(N)c1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C(=N)N)cc3)n2)cc1,13000.0
CHEMBL228084,C#Cc1cn(C/C=C2\OC(=O)C(O)=C2O)c(=O)[nH]c1=O,13000.0
CHEMBL1253880,c1ccc(Cc2nnc(-c3c[nH]c4ccccc34)s2)cc1,13000.0
CHEMBL1795420,COc1cc(-c2noc(C3CCNCC3)n2)ccc1OC1CCCC1,13000.0
CHEMBL463071,COC(=O)[C@H](C)NP(=O)(OCCCNC(=O)C(C)c1ccc(CC(C)C)cc1)Oc1ccc(Cl)cc1,13000.0
CHEMBL240184,Cl.N=C(N)c1ccc2nc3ccc4ccccc4n3c2c1,13000.0
CHEMBL459963,COC(=O)/C(=C/c1ccc(-c2nc3cc(C(=N)NC(C)C)ccc3[nH]2)s1)c1ccccc1.Cl,13000.0
CHEMBL539165,Oc1ccc(C(F)(F)F)cc1,13053.0
CHEMBL4091700,C=C1C(=O)OC(CCCCCCCC)C1CO,13100.0
CHEMBL4103870,O=C(c1ccc([N+](=O)[O-])cc1)c1c(-c2ccccc2)sc2c1CCCC2,13200.0
CHEMBL378963,N[C@H](COc1cnc(Cl)c(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,13300.0
CHEMBL4225494,Cc1c(-c2ccc(-c3cccnc3F)cc2)nc2ccccc2c1C(=O)O,13400.0
CHEMBL1169808,Cn1cc(/C=C/C(=O)c2ccc3c(c2)OCO3)c2ccccc21,13400.0
CHEMBL4228376,COc1ncccc1-c1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1,13600.0
CHEMBL4513916,C/C=C(/C)C(=O)O[C@@H]1C[C@H]2C(=C1C)[C@@H]1OC(=O)[C@@](C)(O)[C@@]1(O)[C@@H](OC(=O)CCCCn1cc([C@]3(O)CC[C@H]4[C@@H]5CCC6=CC(O)CC[C@]6(C)[C@H]5CC[C@@]43C)nn1)C[C@]2(C)OC(C)=O,13700.0
CHEMBL4204413,O=c1[nH]c(Cc2ccccc2)cn2c1cc1ccccc12,13800.0
CHEMBL1253967,COc1ccc(-c2nnc(-c3c[nH]c4ccccc34)s2)cc1OC,13800.0
CHEMBL4079511,C=C(COC(=O)c1ccc(C(=O)OCC(=C)C(=O)OC)cc1)C(=O)OC,13890.0
CHEMBL4291786,COc1cc(OC)c2sc(-c3ccc(N/C=C\C(=O)c4ccc(OC)c([N+](=O)[O-])c4)c(C)c3)nc2c1,13900.0
CHEMBL4513531,Cc1ccccc1S(=O)(=O)N1[C@@H](c2ccc(Cl)cc2)C(COCC(=O)N[C@@H](Cc2ccccc2)C(N)=O)=C[C@H]1C(C)(C)C,13900.0
CHEMBL501571,Cc1ccc(Nc2nc3ccc(C(=N)NC(C)C)cc3s2)nc1.Cl.Cl,14000.0
CHEMBL460327,COC(=O)[C@H](C)NP(=O)(OCCCNC(=O)C(C)c1cccc(C(=O)c2ccccc2)c1)Oc1ccc(Cl)cc1,14000.0
CHEMBL397658,O=C1O/C(=C\Cn2cc3cc(-c4ccc(Br)cc4)oc3nc2=O)C(OCc2ccccc2)=C1OCc1ccccc1,14000.0
CHEMBL4212578,CCCCCCCCCCCCc1cn(C[C@H]2NC[C@H](O)[C@@H]2O)nn1,14000.0
CHEMBL4213860,CCCCCCCCCCCCc1cn(CC[C@H]2NC[C@@H](O)[C@H]2O)nn1.Cl,14000.0
CHEMBL4215870,CCCCCCCCCCCCc1cn(C[C@@H]2N[C@@H](C)[C@@H](O)[C@H]2O)nn1.Cl,14000.0
CHEMBL1088736,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3cc(CO)cc(CO)c3)nn2)c1)NO,14000.0
CHEMBL1163730,CCOC(=O)c1cc2cc(Nc3ncnc4cc(OC)c(OCCCN5CCOCC5)cc34)ccc2s1,14110.0
CHEMBL4225816,Cc1ccc(-c2ccc(-c3cc(C(=O)O)c4ccccc4n3)cc2)c(Cl)n1,14200.0
CHEMBL1254058,COc1cc(-c2nnc(-c3c[nH]c4ccccc34)s2)cc(OC)c1OC,14200.0
CHEMBL236536,O=[N+]([O-])c1ccc(O)c(F)c1,14290.0
CHEMBL4462275,COc1cc(OC)c(C(C)=O)c(OC)c1,14300.0
CHEMBL4584929,COc1ccc2nc3sc(C(=O)Nc4ccc(C(=O)/C=C/c5ccc(Cl)cc5)cc4)cc3cc2c1,14400.0
CHEMBL4084429,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6cccc(Br)c6)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,14400.0
CHEMBL4224742,CC(C)Cc1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1,14500.0
CHEMBL1798017,COc1ccc(-c2noc(C(Cl)(Cl)Cl)n2)cc1OC1CCCC1,14500.0
CHEMBL3216344,Cl.Cl.c1ccc(-c2nc3ccc(C4=NCCN4)cc3s2)c(-c2nc3ccc(C4=NCCN4)cc3s2)c1,14600.0
CHEMBL222241,CC(=O)OC1C/C(=N/O)C(c2ccccc2)=C1c1ccccc1,14641.288433382137
CHEMBL4224790,Cc1c(-c2ccc(-c3cccnc3F)cc2)nc2ccc(Cl)cc2c1C(=O)O,14700.0
CHEMBL4287828,COc1ccc2nc(-c3ccc(N/C=C\C(=O)c4cc(OC)c(OC)c(OC)c4Br)cc3)sc2c1,14700.0
CHEMBL2165191,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,14705.04
CHEMBL395171,Oc1ccc(F)cc1F,14758.0
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,14968.96
CHEMBL388691,CCCCc1cc2cn(C/C=C3\OC(=O)C(OCc4ccccc4)=C3OCc3ccccc3)c(=O)nc2o1,15000.0
CHEMBL223641,CC(C)(C)c1cc2c(c(C(C)(C)C)c1)OCCOCCOc1c(cc(C(C)(C)C)cc1C(C)(C)C)OCCOCCO2,15000.0
CHEMBL393175,Cl.N=C(NN1CCOCC1)c1ccc2nc(/C=C\c3ccccc3Cl)[nH]c2c1,15000.0
CHEMBL4068542,COc1ccc(C(=O)/C=C/c2ccc(OCc3cn(Cc4cccc(F)c4)nn3)cc2)cc1,15000.0
CHEMBL240348,N#Cc1ccc2nc3ccc4ccccc4n3c2c1,15000.0
CHEMBL244768,O=C1O/C(=C\Cn2cc(C#CCCc3ccccc3)c(=O)[nH]c2=O)C(OCc2ccccc2)=C1OCc1ccccc1,15000.0
CHEMBL1172146,CN(C)c1ccc(/C=C/C(=O)c2cn(C)c3ccccc23)cc1,15000.0
CHEMBL4064202,O=C(NCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(NC2=CC(=O)c3ncncc3C2=O)cc1.[Br-],15300.0
CHEMBL508389,CC(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)Cc6c([nH]c7ccc(F)cc67)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,15334.063526834612
CHEMBL4277046,COc1ccc(C(=O)/C=C\Nc2ccc(-c3nc4cc(OC)c(OC)c(OC)c4s3)cc2C)cc1O,15400.0
CHEMBL1084546,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,15416.28
CHEMBL4228229,O=CC1=Cc2cc3cc(/C=C(\c4ccccc4)c4cccc[n+]4C4CCC([n+]5ccccc5/C(=C/c5cc6cc7nc(cc8ccc(cc9nc(cc5[nH]6)C=C9)[nH]8)C(C=O)=C7)c5ccccc5)CC4)c(cc4nc(cc5ccc(cc1n2)[nH]5)C=C4)[nH]3.[Br-].[Br-],15659.990290806018
CHEMBL4284100,COc1cc(C(=O)/C=C\Nc2ccc(-c3nc4cc(OC)c(OC)c(OC)c4s3)cc2)cc([N+](=O)[O-])c1OC,15800.0
CHEMBL4166417,C=Cc1c(C)c2cc3nc(c(CC(=O)O)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)O)C(CCC(=O)O)C3C,15840.0
CHEMBL273386,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,15851.0
CHEMBL4292380,COc1ccc(C(=O)/C=C\Nc2ccc(-c3nc4cc(OC)c(OC)c(OC)c4s3)cc2)cc1[N+](=O)[O-],15900.0
CHEMBL4206325,[O-][S+](CC#Cc1ccccc1C#CCO)c1ccccc1,15900.0
CHEMBL1802040,C=C1C[C@H](O)[C@H]2[C@H](C)C(=O)O[C@@H]2[C@H]2CC(=O)C[C@@H]12,15900.0
CHEMBL397659,Cc1ccc(-c2cc3cn(C/C=C4\OC(=O)C(OCc5ccccc5)=C4OCc4ccccc4)c(=O)nc3o2)cc1,16000.0
CHEMBL4455479,CCCCC/C=C1/C(=O)OC(=O)[C@@H]1C,16000.0
CHEMBL233524,c1ccc(-c2nc3cc(C4=NCCN4)ccc3[nH]2)nc1,16000.0
CHEMBL240172,Cl.N=C(NN1CCOCC1)c1ccc2nc(/C=C/c3ccccc3)[nH]c2c1,16000.0
CHEMBL506356,COC(=O)[C@H](C)NP(=O)(OCCCNC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl)Oc1ccc(Cl)cc1,16000.0
CHEMBL244767,CCCCC#Cc1cn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O,16000.0
CHEMBL462085,COC(=O)c1cc2sc(-c3nc4cc(C(=N)NC(C)C)ccc4[nH]3)cc2c2ccccc12.Cl,16000.0
CHEMBL155379,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,16000.0
CHEMBL389565,CCCCc1ccc(C#Cc2cn(C/C=C3\OC(=O)C(OCc4ccccc4)=C3OCc3ccccc3)c(=O)[nH]c2=O)cc1,16000.0
CHEMBL351028,Nc1nc(O)c2nc(CNc3ccc(C(=O)NC(CCCCNP(=O)(OCc4ccc([N+](=O)[O-])o4)N(CCBr)CCBr)C(=O)O)cc3)cnc2n1,16000.0
CHEMBL4283292,COc1cc(OC)c2sc(-c3ccc(N/C=C\C(=O)c4cc(OC)c(OC)c(OC)c4Br)c(C)c3)nc2c1,16030.0
CHEMBL14060,Oc1ccccc1,16045.0
CHEMBL4075794,O=C(NCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)c1cccc(NC2=CC(=O)c3ncncc3C2=O)c1.[Br-],16200.0
CHEMBL4287289,COc1cc(OC)c2sc(-c3ccc(N/C=C\C(=O)c4ccc(OC)c(F)c4)c(C)c3)nc2c1,16300.0
CHEMBL4066231,Cc1ccc(C#Cc2sc3c(c2C(=O)c2ccc([N+](=O)[O-])cc2)CCCC3)cc1,16390.0
CHEMBL387739,O=C1O/C(=C\Cn2cc(-c3cccs3)c(=O)[nH]c2=O)C(OCc2ccccc2)=C1OCc1ccccc1,16500.0
CHEMBL452255,CC(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)Cc6c(oc7ccccc67)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,16579.061399046706
CHEMBL4226260,O=C(O)c1cc(-c2ccc(N3CCCCC3)cc2)nc2ccccc12,16700.0
CHEMBL2069708,CCN(CC)CC(=O)Nc1cccc(-n2cc(-c3ccc4ccc(-c5cn(-c6cccc(NC(=O)CN(CC)CC)c6)nn5)cc4c3)nn2)c1,16800.0
CHEMBL491859,Cn1cc(C2=C(c3coc4cc(F)c(F)cc34)C(=O)NC2=O)c2ccc3ccccc3c21,17000.0
CHEMBL395128,Cl.Clc1ccccc1/C=C/c1nc2ccc(C3=NCCN3)cc2[nH]1,17000.0
CHEMBL245205,CCCCCc1cc2cn(C/C=C3\OC(=O)C(OCc4ccccc4)=C3OCc3ccccc3)c(=O)nc2o1,17000.0
CHEMBL451477,O=C(CCl)Nc1c[nH]c(=O)[nH]c1=O,17000.0
CHEMBL377003,C/C1=C\[C@H]2OC(=O)[C@@H](CN3CCCC(C)C3)[C@@H]2CC/C(C)=C/CC1,17000.0
CHEMBL455392,COc1cc(NC(C)CCCNC(=O)N(C2CCCCC2)C2CCCCC2)c2ncccc2c1,17000.0
CHEMBL473184,CC(C)NC(=N)c1ccc(C(=O)Nc2nc3ccccc3s2)cc1.Cl,17000.0
CHEMBL4280477,COc1ccc2nc(-c3ccc(N/C=C\C(=O)c4ccc(OC)c(O)c4)c(C)c3)sc2c1,17010.0
CHEMBL4290846,COc1cc(OC)c2sc(-c3ccc(N/C=C\C(=O)c4cc(OC)c(OC)c(OC)c4)c(C)c3)nc2c1,17030.0
CHEMBL4211519,C=CCCCCCCCCCOC[C@@H]1CCCN1.Cl,17100.0
CHEMBL4071535,Cc1ccc(C(=O)c2c(C#Cc3ccccc3)sc3c2CCCC3)cc1,17250.0
CHEMBL504318,C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)Cc6c([nH]c7ccc(Cl)cc67)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,17277.850441634775
CHEMBL2069707,CCN(CC)CCC(=O)Nc1cccc(-n2cc(-c3ccc4ccc(-c5cn(-c6cccc(NC(=O)CCN(CC)CC)c6)nn5)cc4c3)nn2)c1,17500.0
CHEMBL1254252,O=[N+]([O-])c1ccc2[nH]c(-c3nc(-c4ccc(Cl)cc4)no3)cc2c1,17600.0
CHEMBL86416,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]12,17700.0
CHEMBL237459,Oc1ccncc1,17796.0
CHEMBL4227322,Cc1ccncc1-c1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1,17900.0
CHEMBL195296,CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2=O,17900.0
CHEMBL1164215,N#C/C(=C\c1ccc(F)cc1)c1nc2ccccc2[nH]1,18000.0
CHEMBL437898,CCc1nc2c([nH]1)C(=O)/C(=N/CCN(C)C)C=C2O,18000.0
CHEMBL223459,CC(C)(C)c1cc(O)c(OCCOCCOc2c(O)cc(C(C)(C)C)cc2C(C)(C)C)c(C(C)(C)C)c1,18000.0
CHEMBL364474,CC(C)/N=C(/N)c1ccc2c(c1)sc1c(O)nc3ccccc3c12,18000.0
CHEMBL1933942,O=C(N/N=C\c1cn(Cc2ccc(Cl)cc2)c2cc(F)ccc12)c1c[nH]c2ccccc12,18000.0
CHEMBL241636,c1ccc2c(c1)ccc1nc3ccccc3n12,18000.0
CHEMBL2335963,CC1(C)CCc2cc(C(=O)/C=C/c3cccc([N+](=O)[O-])c3)c3c(c2O1)CCC(C)(C)O3,18000.0
CHEMBL227832,O=C1O/C(=C\Cn2cc(-c3ccccc3)c(=O)[nH]c2=O)C(OCc2ccccc2)=C1OCc1ccccc1,18000.0
CHEMBL503357,O=C(CCl)Nc1cn(COC(CO)CO)c(=O)[nH]c1=O,18000.0
CHEMBL472940,Oc1ccc2ccccc2c1SSc1c(O)ccc2ccccc12,18138.98
CHEMBL104255,COc1cc(O)c(C(=O)/C=C/c2ccccc2)c(OC)c1,18200.0
CHEMBL4226472,Cc1ncccc1-c1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1,18200.0
CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,18214.0
CHEMBL4066119,O=C(c1ccccc1)c1c(-c2ccccc2)sc2c1CCCC2,18240.0
CHEMBL4203586,C(=C/c1ccc(Oc2ccccc2)cc1)\CCCCCCCCOC[C@@H]1CCCN1.Cl,18300.0
CHEMBL1795419,CCCCOc1cc(-c2noc(C3CCNCC3)n2)ccc1OC,18500.0
CHEMBL480091,C=CCCCCCCCCCCCC(O)CC(O)CO,18501.71053550234
CHEMBL4218912,O=C(NC(CO)Cc1ccccc1)c1cc2ccccc2[nH]1,18600.0
CHEMBL1253581,Nc1noc(-c2cc3ccccc3[nH]2)n1,18700.0
CHEMBL517596,COC(=O)/C(=C/c1ccc(-c2nc3cc(C(=N)NC(C)C)ccc3[nH]2)o1)c1ccccc1.Cl,19000.0
CHEMBL396570,C(=C/c1nc2ccc(C3=NCCN3)cc2[nH]1)\c1ccccc1.Cl,19000.0
CHEMBL455416,COc1cc(NC(C)CCCNC(=O)NC2CCCC2)c2ncccc2c1,19000.0
CHEMBL4281541,COc1cc(OC)c2sc(-c3ccc(N/C=C\C(=O)c4cc(OC)c(OC)c(OC)c4Br)cc3)nc2c1,19030.0
CHEMBL1254158,Clc1ccc(-c2noc(-c3cc4ccccc4[nH]3)n2)cc1,19200.0
CHEMBL4071174,COc1ccc(/C=C2\CC(C(C)C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)c(Cl)c1,19200.0
CHEMBL4207288,C(=C/c1ccc(Oc2ccccc2)cc1)\CCCCCCCCCOC[C@@H]1CCCN1.Cl,19300.0
CHEMBL4166090,O=C(Nc1cccc(F)c1)c1cc(=O)[nH]c2cc(-c3ccc(F)cc3)ccc12,19300.0
CHEMBL1253509,Cc1noc(-c2cc3cc(F)ccc3[nH]2)n1,19400.0
CHEMBL4292497,COc1ccc(C(=O)/C=C\Nc2ccc(-c3nc4cc(OC)c(OC)c(OC)c4s3)cc2)cc1F,19400.0
CHEMBL550754,COc1ccc(-c2noc(C3CCCN3)n2)cc1OC1CCCC1,19490.0
CHEMBL4080497,NS(=O)(=O)c1ccc(Cc2cn(-c3nc(C(=O)O)cs3)nc2-c2cccc(-c3ccccc3)c2)cc1,20000.0
CHEMBL227887,O=C1O/C(=C(\Br)Cn2c(Br)c(/C=C/Br)c(=O)[nH]c2=O)C(OCc2ccccc2)=C1OCc1ccccc1,20000.0
CHEMBL1993268,COc1cc2c(cc1O)NC(=O)[C@@H]1CCCN1C2=O,20000.0
CHEMBL2426499,CC1(C)C=Cc2c(OCc3ccccc3)cc(O)c(C(=O)/C=C/c3ccccc3)c2O1,20000.0
CHEMBL450288,COc1cc(O)c(C(C)=O)c(OC)c1,20000.0
CHEMBL4524157,COc1cc(OC)c(C(=O)CCc2ccccc2)c(OC)c1Cc1ccccc1O,20000.0
CHEMBL180161,O=C(C1CCCCC1)N(O)c1ccc(Cl)cc1,20000.0
CHEMBL4059985,NS(=O)(=O)c1ccc(Cc2c(-c3ccccc3)nn(-c3nc(C(=O)O)cs3)c2CC2CC2)cc1,20000.0
CHEMBL4463712,COCOc1cc(OC)cc(OC)c1C(C)=O,20000.0
CHEMBL2059811,Cc1nc2ccc(NC(=O)CCNC(=O)CCCc3ccc(CC(C(=O)O)C(=O)O)cc3)cc2s1,20000.0
CHEMBL452477,CC(=O)c1c(O)cc(O)cc1O,20000.0
CHEMBL220845,CC(C)(C)c1ccc(O)c(O)c1,20000.0
CHEMBL4101800,NS(=O)(=O)c1ccc(Cc2c(-c3cccc(-c4ccccc4)c3)nn(-c3nc(C(=O)O)cs3)c2C(F)(F)F)cc1,20000.0
CHEMBL4580701,COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(O)c1Cc1ccccc1O,20000.0
CHEMBL2324632,COC(=O)c1cc(-c2ccc(N)cc2)cn1C,20000.0
CHEMBL4129811,CCC[C@H]1OC(=O)/C=C\C=C\[C@H](O)[C@@H](O)[C@@H]1[C@H](C)COC(=O)c1ccc(O)cc1,20000.0
CHEMBL508468,COc1cc(NC(C)CCCNC(=O)NCc2ccncc2)c2ncccc2c1,20000.0
