,molecule_chembl_id,canonical_smiles,CHEMBL203,CHEMBL1957,CHEMBL2842,CHEMBL614725
188,CHEMBL1229517,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0,0,0,0
189,CHEMBL1229592,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,1,0,0,0
190,CHEMBL1230165,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,0,0,0,1
191,CHEMBL123045,O=[N+]([O-])c1cc(NCc2cc(O)ccc2O)ccc1O,0,0,0,0
192,CHEMBL123046,Oc1ccc(NCc2cc(O)ccc2O)cc1,0,0,0,0
193,CHEMBL1230790,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,0,0,0,0
194,CHEMBL1233002,CCCCCCC/C=C/C=C/C(=O)N[C@H](C(=O)N[C@H]1C[C@@H](O)CCNC(=O)/C=C/[C@H](C)NC1=O)[C@@H](C)O,0,0,0,1
195,CHEMBL1233881,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,0,0,0,0
196,CHEMBL1234815,Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,0,0,0,0
197,CHEMBL1236962,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0,0,1,0
198,CHEMBL1240676,Oc1ccc(CNc2ccc3cn[nH]c3c2)cc1O,0,0,0,0
199,CHEMBL1240677,Oc1ccc(CNc2ccc3ccccc3c2)cc1O,0,0,0,0
200,CHEMBL1240829,Oc1ccc(CNc2ccc3c(c2)OCO3)cc1O,0,0,0,0
201,CHEMBL1241670,Oc1ccc(CN(Cc2ccc(O)c(O)c2)c2ccc3ccccc3c2)cc1O,0,0,0,0
202,CHEMBL1241764,CC(=O)Oc1ccc(CNc2ccc3c(c2)OCO3)cc1OC(C)=O,0,0,0,0
203,CHEMBL1243255,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC,1,0,0,0
204,CHEMBL1243284,CNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCF,1,0,0,0
205,CHEMBL125086,CCOc1cc2ncnc(Nc3cccc(-c4ccco4)c3)c2cc1OCC,1,0,0,0
206,CHEMBL1253685,c1cncc(-c2nnc(-c3c[nH]c4ccccc34)s2)c1,0,0,0,0
207,CHEMBL1253686,c1ccc2c(-c3nnc(-c4ccncc4)s3)c[nH]c2c1,0,0,0,0
208,CHEMBL1253965,Clc1ccc(-c2nnc(-c3c[nH]c4ccccc34)s2)cc1,0,0,0,0
209,CHEMBL1253966,CN(C)c1ccc(-c2nnc(-c3c[nH]c4ccccc34)s2)cc1,0,0,0,0
210,CHEMBL1254059,c1ccc2c(-c3nnc(-c4ccc5c(c4)OCO5)s3)c[nH]c2c1,0,0,0,0
211,CHEMBL1254152,CN(C)c1ccc(-c2nnc(-c3c[nH]c4ccc(Br)cc34)s2)cc1,0,0,0,0
212,CHEMBL1254245,COc1cc(-c2nnc(-c3c[nH]c4ccc(Br)cc34)s2)cc(OC)c1OC,0,0,0,0
213,CHEMBL1254246,COc1cc(-c2nnc(-c3c[nH]c4ccc(Br)cc34)s2)ccc1OCc1ccccc1,0,0,0,0
214,CHEMBL1256289,NC(=O)C(=O)[O-].[Na+],0,0,0,0
215,CHEMBL1256432,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1,0,1,0,0
216,CHEMBL1256435,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4Cl)c4c(N)ncnc43)CC2)CC1,0,1,0,0
217,CHEMBL1256448,CN(C)CCC(=O)N1CCN(c2ccc(Nc3ccnc4ccc(-c5cnc6ccccc6c5)cc34)cc2C(F)(F)F)CC1,0,0,0,0
218,CHEMBL1256450,O=c1ccc2cnc3ccc(-c4cccc5c4Sc4ccccc4S5)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1,0,0,0,0
219,CHEMBL1256457,CN(C)CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,0,0,1,0
220,CHEMBL1256458,CN1CCN(CC(=O)N2CCN(c3ccc(-n4c(=O)ccc5cnc6ccc(-c7cnc8ccccc8c7)cc6c54)cc3C(F)(F)F)CC2)CC1,0,0,1,0
221,CHEMBL1256459,CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,0,0,1,0
222,CHEMBL1256460,CN1CCN(C(=O)c2ccc(-c3ccc(-n4c(=O)ccc5cnc6ccc(-c7cnc8ccccc8c7)cc6c54)cc3C(F)(F)F)cc2)CC1,0,0,1,0
223,CHEMBL1256462,O=C(CN1CCOCC1)N1CCC(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,0,0,1,0
224,CHEMBL1256469,CC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,0,0,1,0
225,CHEMBL1257998,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,0,1,0,0
226,CHEMBL1258995,O=C(O)N1CCN(c2ccc(Nc3ccnc4ccc(-c5cnc6ccccc6c5)cc34)cc2C(F)(F)F)CC1,0,0,0,0
227,CHEMBL126192,CCOc1cc2ncnc(Nc3cccc(-c4nccs4)c3)c2cc1OCC,1,0,0,0
228,CHEMBL126372,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,0,0,0
229,CHEMBL126384,Brc1cccc(Nc2ncnc3cc(NCCCCN4CCOCC4)ncc23)c1,1,0,0,0
230,CHEMBL126483,CCOc1cc2nc(CC)nc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,0,0,0,0
231,CHEMBL126623,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,1,0,0,0
232,CHEMBL126653,CCOc1cc2ncnc(Nc3cccc(-c4cnc(C)o4)c3)c2cc1OCC,0,0,0,0
233,CHEMBL126791,Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,1,0,0,0
234,CHEMBL126893,CN(C)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,0,0,0
235,CHEMBL126916,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(=O)C3CC3)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@H](C=C(C)C)NC(=O)OC(C)(C)C)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,0,0,0,1
236,CHEMBL1269245,CN1CCN(CCCNc2cc3c(=O)n(CCCN4CCN(C)CC4)c(=O)c4c(NCCCN5CCN(C)CC5)cc5c(=O)n(CCCN6CCN(C)CC6)c(=O)c2c5c34)CC1,0,0,0,1
237,CHEMBL1269246,CN1CCN(CCCCNc2cc3c(=O)n(CCCCN4CCN(C)CC4)c(=O)c4c(NCCCCN5CCN(C)CC5)cc5c(=O)n(CCCCN6CCN(C)CC6)c(=O)c2c5c34)CC1,0,0,0,1
238,CHEMBL1269247,CN1CCN(CCCCCNc2cc3c(=O)n(CCCCCN4CCN(C)CC4)c(=O)c4c(NCCCCCN5CCN(C)CC5)cc5c(=O)n(CCCCCN6CCN(C)CC6)c(=O)c2c5c34)CC1,0,0,0,1
239,CHEMBL127041,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,0,0,0
240,CHEMBL127058,OCCN(CCO)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,0,0,0
241,CHEMBL1270737,C=C1C(=O)O[C@@H](c2ccc3ccccc3c2)[C@H]1c1ccccc1,0,0,0,1
242,CHEMBL127082,CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,1,0,0,0
243,CHEMBL127086,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,0,0,0
244,CHEMBL1271561,C[C@@H](Nc1ncnc2sc3c(c12)CCN(C(=O)/C=C/CN(C)C)C3)c1ccccc1,1,0,0,0
245,CHEMBL1272140,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1,0,0,0,1
246,CHEMBL127611,CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,0,0,0
247,CHEMBL1276127,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2C1=O,0,0,0,0
248,CHEMBL1276892,COc1cc2ncnc(N(C)c3cccc(NC(=O)Nc4ccccc4)c3)c2cc1OC,0,0,0,0
249,CHEMBL1276893,COc1ccc(NC(=O)Nc2cccc(N(C)c3ncnc4cc(OC)c(OC)cc34)c2)cc1,0,0,0,0
250,CHEMBL1277162,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4ccccc4)cc3)c2cc1OC,0,0,0,0
251,CHEMBL1277253,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4ccccc4)c3)c2cc1OC,0,0,0,0
252,CHEMBL1277254,COc1ccc(NC(=O)Nc2cccc(Oc3ncnc4cc(OC)c(OC)cc34)c2)cc1,0,0,0,0
253,CHEMBL1277620,COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1OC,0,0,0,0
254,CHEMBL1278056,COc1cc2ncnc(N(C)c3ccc(F)c(Cl)c3)c2cc1OC,0,0,0,0
255,CHEMBL1278057,COc1cc2ncnc(N(C)c3ccc(Br)cc3F)c2cc1OC,0,0,0,0
256,CHEMBL1278148,COc1cc2ncnc(Oc3ccc(F)c(Cl)c3)c2cc1OC,0,0,0,0
257,CHEMBL1278149,COc1cc2ncnc(Oc3ccc(Br)c(F)c3)c2cc1OC,0,0,0,0
258,CHEMBL1278235,COc1cc2ncnc(N(C)c3ccc(NC(=O)Nc4ccccc4)cc3)c2cc1OC,0,0,0,0
259,CHEMBL128027,CCOc1cc2nc(C)nc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,0,0,0,0
260,CHEMBL128467,O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,0,0,0
261,CHEMBL128468,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,0,0,0
262,CHEMBL1289102,COc1ccc(-c2cc(C(=O)N/N=C(\C)c3ccc(OC)c(OC)c3)[nH]n2)cc1,0,0,0,1
263,CHEMBL128987,Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,1,0,0,0
264,CHEMBL129509,Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,1,0,0,0
265,CHEMBL12952,COc1ccc2cc(C(C)C(=O)O)ccc2c1,0,0,0,0
266,CHEMBL129579,OCC(O)C(O)C(O)C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,0,0,0
267,CHEMBL129824,CN(C)CCCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,0,0,0
268,CHEMBL129825,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,0,0,0
269,CHEMBL129856,COC(=O)c1cc(CCc2cc(OC)ccc2OC)ccc1O,0,0,0,0
270,CHEMBL130633,COC(=O)c1cc(OCC2=CC(OC)CC=C2OC)ccc1O,0,0,0,0
271,CHEMBL1312643,O=S(=O)(Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1)c1ccccc1,0,0,0,0
272,CHEMBL131405,COC1=CCC(OC)C=C1COc1ccc(O)c(C(=O)O)c1,0,0,0,0
273,CHEMBL131921,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,0,0,0,0
274,CHEMBL13354,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCOCC1,0,0,0,0
275,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,1,0,0,0
276,CHEMBL13485,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C,0,0,0,0
277,CHEMBL135241,O=C(NCc1ccccc1)[C@H](Cc1c([Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,0,0,0,0
278,CHEMBL135861,CNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,0,0,0,0
279,CHEMBL136058,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,1,0,0,0
280,CHEMBL13608,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1,0,0,0,0
281,CHEMBL13629,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1C,0,0,0,0
282,CHEMBL136511,C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1,0,0,0
283,CHEMBL137422,CNC(=O)c1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,0,0,0,0
284,CHEMBL137885,CN(C)CCCn1c(=O)c2sc3cc([N+](=O)[O-])ccc3c2c2ccccc21,0,0,0,1
285,CHEMBL138865,COc1ccc2c(c1)sc1c(=O)n(CCCN(C)C)c3ccccc3c12,0,0,0,1
286,CHEMBL138940,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,1,0,0,0
287,CHEMBL139095,C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1,0,0,0
288,CHEMBL13976,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C,0,0,0,0
289,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,0,0,0,0
290,CHEMBL141247,O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O,0,0,0,0
291,CHEMBL141921,Cc1ccc2c(c1)sc1c(=O)n(CCCN(C)C)c3ccccc3c12,0,0,0,1
292,CHEMBL142064,CN(C)CCCn1c(=O)c2sc3ccccc3c2c2ccccc21,0,0,0,0
293,CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0,0,0,0
294,CHEMBL14227,CCCC(=O)O,0,0,0,0
295,CHEMBL142898,COCOc1cc(C(C)(C)C)ccc1-c1ccc(C(=O)OC)cc1,0,0,0,0
296,CHEMBL1431,CN(C)C(=N)NC(=N)N,0,0,0,0
297,CHEMBL1442185,Cc1ccccc1Cn1nnc2c1C(=O)c1ccccc1C2=O,0,0,0,0
298,CHEMBL1448,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,0,0,0,1
299,CHEMBL145,O=C(O)/C=C/c1ccc(O)c(O)c1,0,0,0,0
300,CHEMBL149829,Nc1ccn([C@H]2C[C@H](NO)[C@@H](CO)O2)c(=O)n1,0,0,0,0
301,CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0,0,0,0
302,CHEMBL151233,COc1cc(CCN)c2c(c1OC)SSSSS2,0,0,0,1
303,CHEMBL151546,NC(=O)Nc1cccc2c1C(=O)c1c(-c3csc(Cl)c3)n[nH]c1-2,0,0,0,1
304,CHEMBL153525,Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1,1,0,0,0
305,CHEMBL1539483,c1ccc(-c2c(-c3ccccc3)n(Cc3ccco3)c3ncnc(NCCCn4ccnc4)c23)cc1,0,0,0,0
306,CHEMBL155204,C1COCCOCCOCCOCCOCCO1,0,0,0,0
307,CHEMBL155761,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,1,0,0,0
308,CHEMBL15770,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,0,0,0,0
309,CHEMBL159,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0,0,0,1
310,CHEMBL160846,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,1,0,0,0
311,CHEMBL1614701,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,0,0,0,1
312,CHEMBL1614712,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,0,0,0,0
313,CHEMBL1614725,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,1,0,0,0
314,CHEMBL1614766,O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,0,0,0,1
315,CHEMBL162034,CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1,0,0,0
316,CHEMBL162142,Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1,1,0,0,0
317,CHEMBL162223,Brc1cccc(Nc2ncnc3cnc(NCCc4ccccn4)cc23)c1,1,0,0,0
318,CHEMBL162622,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,1,0,0,0
319,CHEMBL162821,CNc1cc2c(Nc3cccc(C)c3)ncnc2cn1,1,0,0,0
320,CHEMBL162981,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)cc23)c1,1,0,0,0
321,CHEMBL1642294,Cc1ccc(-c2cn(C3CCCCC3=O)nn2)cc1,0,0,0,0
322,CHEMBL1642655,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,0,0,0,0
323,CHEMBL1643903,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(O)c3c(=O)c2OC)cc1N,0,0,0,1
324,CHEMBL1643971,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC)ncc2Cl)c1,1,0,0,0
325,CHEMBL165574,Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1,1,0,0,0
326,CHEMBL166307,CN1CCN(NCCCNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1,1,0,0,0
327,CHEMBL1667935,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c3c(N)ncnn32)C1,0,1,0,0
328,CHEMBL1667936,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](CO)CC1,0,1,0,0
329,CHEMBL1667939,CNC(=O)[C@H]1CC[C@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c3c(N)nccn32)CC1,0,1,0,0
330,CHEMBL1667940,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(N)=O)CC1,0,1,0,0
331,CHEMBL1667941,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2nncs2)CC1,0,1,0,0
332,CHEMBL1667942,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2ccn[nH]2)CC1,0,1,0,0
333,CHEMBL1667943,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2nccs2)CC1,0,1,0,0
334,CHEMBL1667945,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2ccccn2)CC1,0,1,0,0
335,CHEMBL1667946,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2ccncn2)CC1,0,1,0,0
336,CHEMBL1667947,Nc1ccccc1NC(=O)[C@H]1CC[C@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c3c(N)nccn32)CC1,0,1,0,0
337,CHEMBL1667948,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2nc3ccccc3[nH]2)CC1,0,1,0,0
338,CHEMBL1667950,Cn1c(NC(=O)[C@H]2CC[C@H](c3nc(-c4ccc5ccc(-c6ccccc6)nc5c4F)c4c(N)nccn43)CC2)nc2ccccc21,0,1,0,0
339,CHEMBL168,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0,0,0,0
340,CHEMBL168425,CCOC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,0,0,0,0
341,CHEMBL1688361,Nc1ncnn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1C[C@@H](N2CCN(C=O)CC2)C1,0,1,0,0
342,CHEMBL1688363,CN1CCN([C@H]2C[C@@H](c3nc(-c4ccc5ccc(-c6ccccc6)nc5c4F)c4c(N)ncnn43)C2)CC1,0,1,0,0
343,CHEMBL169081,COC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,0,0,0,0
344,CHEMBL170997,CC(C)CCCC(C)CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,0,0,0,0
345,CHEMBL171000,O=C(O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,0,0,0,0
346,CHEMBL171085,O=C(O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,0,0,0,0
347,CHEMBL171144,CC(COC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O)CC(C)(C)C,0,0,0,0
348,CHEMBL171727,CCOC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,0,0,0,0
349,CHEMBL172517,CCOc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,0,0,0,0
350,CHEMBL172652,Brc1cccc(Nc2ncnc3cc4[nH]nnc4cc23)c1,1,0,0,0
351,CHEMBL173498,Brc1cccc(Nc2ncnc3cc4nccnc4cc23)c1,1,0,0,0
352,CHEMBL1738698,COc1cc(Nc2nccc(Nc3cnc4ccccc4c3)n2)ccc1N1CCOCC1,0,1,0,0
353,CHEMBL174426,Cn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,0,0,0
354,CHEMBL175439,O=C1NC(c2ccccc2)C(=O)N1C1CCCC1,0,0,0,0
355,CHEMBL175578,CC(C)C(NC(=O)NO)C(=O)NC1CCCC1,0,0,0,0
356,CHEMBL175669,CCC(C)C(NC(=O)n1nnc2ccccc21)C(=O)NCc1ccccc1,0,0,0,0
357,CHEMBL175740,O=C(NO)NC(Cc1ccccc1)C(=O)NC1CCCC1,0,0,0,0
358,CHEMBL175784,O=C(C(NC(=O)n1nnc2ccccc21)c1ccccc1)N1CCCCC1,0,0,0,0
359,CHEMBL175796,CC(C)C(NC(=O)NO)C(=O)NC1CCCCC1,0,0,0,0
360,CHEMBL175862,CC(C)(Nc1nc(O)nc(Nc2ccc3ncsc3c2)n1)c1ccccc1,0,0,0,0
361,CHEMBL175898,O=C(NO)NC(Cc1ccccc1)C(=O)NCc1ccccc1,0,0,0,0
362,CHEMBL175912,CC(C)C1NC(=O)N(C2CCCC2)C1=O,0,0,0,0
363,CHEMBL175994,O=C(NC1CCCC1)C(Cc1ccccc1)NC(=O)n1nnc2ccccc21,0,0,0,0
364,CHEMBL1760034,COc1cc(Nc2ncnc(Nc3ccc4ccccc4c3)n2)cc(OC)c1OC,0,1,0,0
365,CHEMBL1760035,COc1cc(Nc2nccc(Nc3cnc4ccccc4c3)n2)cc(OC)c1OC,0,1,0,0
366,CHEMBL1760036,COc1cc(Nc2nccc(Nc3ccc4ccccc4c3)n2)cc(OC)c1OC,0,1,0,0
367,CHEMBL1760040,COc1cc(Nc2nccc(Nc3cc4ccccc4cn3)n2)cc(OC)c1OC,0,1,0,0
368,CHEMBL1760041,COc1cc(Nc2nccc(Nc3ccc4ncccc4c3)n2)cc(OC)c1OC,0,1,0,0
369,CHEMBL1760049,COc1ccc(Nc2nccc(Nc3cnc4ccccc4c3)n2)cc1OC,0,1,0,0
370,CHEMBL1760058,COc1cc(Nc2nccc(Nc3cnc4ccccc4c3)n2)ccc1OCCCN1CCCCC1,0,1,0,0
371,CHEMBL1760166,Cc1nc(N)nc(-n2c(Nc3nc[nH]n3)nc3ccccc32)n1,0,0,0,0
372,CHEMBL176019,CC(C)N(Cc1ccccc1)c1nc(O)nc(Nc2ccc3ncsc3c2)n1,0,0,0,0
373,CHEMBL176078,CCN(Cc1ccccc1)c1nc(O)nc(Nc2ccc3ncsc3c2)n1,0,0,0,0
374,CHEMBL1761335,COc1cc(-c2nnc(Nc3ccc(C)cc3)s2)ccc1O,0,0,0,0
375,CHEMBL1761337,COc1cc(-c2nnc(Nc3ccc([N+](=O)[O-])cc3)s2)ccc1O,0,0,0,0
376,CHEMBL1761338,COc1ccc(Nc2nnc(-c3ccc(O)c(OC)c3)s2)cc1,0,0,0,0
377,CHEMBL1761341,COc1cc(-c2nnc(Nc3ccc([N+](=O)[O-])cc3)s2)cc(OC)c1OC,0,0,0,0
378,CHEMBL176163,O=C(NO)NC(C(=O)Nc1ccccc1)c1ccccc1,0,0,0,0
379,CHEMBL1761927,COc1cc2ncnc(Nc3ccc(NC(C)=O)cc3)c2cc1OC,0,0,0,0
380,CHEMBL1761928,COc1cc2ncnc(Oc3ccc(NC(C)=O)cc3)c2cc1OC,0,0,0,0
381,CHEMBL1761929,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,0,0,0,0
382,CHEMBL1761930,COC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1,0,0,0,0
383,CHEMBL1761931,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,0,0,0,0
384,CHEMBL1761932,CCOC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1,0,0,0,0
385,CHEMBL1761933,COc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccccc4)cc3)c2cc1OC,0,0,0,0
386,CHEMBL1761934,COc1ccc(NC(=O)Nc2ccc(Nc3ncnc4cc(OC)c(OC)cc34)cc2)cc1,0,0,0,0
387,CHEMBL1761935,COc1ccc(NC(=O)Nc2ccc(N(C)c3ncnc4cc(OC)c(OC)cc34)cc2)cc1,0,0,0,0
388,CHEMBL1761936,CCCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1,0,0,0,0
